sampleID,phenotype,tmad_vs_control,tmad_vs_none,ref_genome,settings
LP0026_26_L004,lung_cancer,0.034125225,0.032491874,0memhg38noalt,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.037208144,0.033795884,30memhg38noalt,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.046976083,0.103965093,30memhg38,False40
LP0026_26_L004,lung_cancer,0.051206557,0.124817496,30memhg38,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.055529008,0.037257518,0memhg38noalt,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.049572505,0.104647644,30memhg38,True40
LP0026_26_L004,lung_cancer,0.053223475,0.12843546,30memhg38,TrueDI1230XA
LP0026_26_L004,lung_cancer,0.051900511,0.124817496,30memhg38,FalseDI26830XA
LP0026_26_L004,lung_cancer,0.037208144,0.032491874,30memhg38noalt,FalseDI1230XA
LP0026_26_L004,lung_cancer,0.055285025,0.12770015,30memhg38,TrueDI26830XA
LP0026_26_L004,lung_cancer,0.035069152,0.049730848,30memhg38noalt,False40
LP0026_38_L004,lung_cancer,0.072498366,0.055606582,0memhg38noalt,False40
LP0026_38_L004,lung_cancer,0.071493168,0.050699819,0memhg38noalt,True40
LP0026_38_L004,lung_cancer,0.079266439,0.052285041,0memhg38noalt,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.055581633,0.091174348,0memhg38,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.075334631,0.057875678,0memhg38noalt,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.063649115,0.057875678,0memhg38noalt,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.074645713,0.101849594,0memhg38,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.067691253,0.068654414,0memhg38,True40
LP0026_38_L004,lung_cancer,0.059685247,0.073093768,30memhg38,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.059685247,0.105367111,30memhg38,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.076177689,0.056488602,0memhg38noalt,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.058983092,0.054567933,0memhg38,FalseDI26830XA
LP0026_38_L004,lung_cancer,0.059724506,0.067275309,30memhg38,False40
LP0026_38_L004,lung_cancer,0.077499874,0.092154018,30memhg38,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.065676464,0.059988629,30memhg38noalt,TrueDI26830XA
LP0026_38_L004,lung_cancer,0.056588521,0.0731071,0memhg38,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.057198534,0.073523454,30memhg38,True40
LP0026_38_L004,lung_cancer,0.054895993,0.092854105,30memhg38,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.073649615,0.057890034,30memhg38noalt,TrueDI1230XA
LP0026_38_L004,lung_cancer,0.069701987,0.052095807,30memhg38noalt,False40
LP0026_38_L004,lung_cancer,0.079968364,0.053687395,30memhg38noalt,FalseDI1230XA
LP0026_38_L004,lung_cancer,0.039954562,0.055495914,30memhg38noalt,True40
LP0026_38_L004,lung_cancer,0.062192947,0.071427311,0memhg38,False40
LP0026_38_L004,lung_cancer,0.065036403,0.061416328,30memhg38noalt,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.120684228,0.113432991,0memhg38noalt,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.118600568,0.123452963,0memhg38noalt,False40
LP0026_42_L004,lung_cancer,0.120684228,0.114126495,0memhg38noalt,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.118601017,0.123769044,0memhg38noalt,True40
LP0026_42_L004,lung_cancer,0.118602816,0.11481955,0memhg38noalt,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.115828125,0.098562271,30memhg38,True40
LP0026_42_L004,lung_cancer,0.116899388,0.119094342,30memhg38,False40
LP0026_42_L004,lung_cancer,0.121049974,0.081024361,0memhg38,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.117907963,0.125849107,30memhg38noalt,False40
LP0026_42_L004,lung_cancer,0.120685016,0.113432991,30memhg38noalt,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.119982751,0.092509664,30memhg38,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.126382321,0.101954478,30memhg38,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.119290593,0.092509664,30memhg38,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.119296207,0.114819887,0memhg38noalt,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.112568823,0.100533176,30memhg38,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.121743253,0.084815612,0memhg38,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.12099705,0.126538008,30memhg38noalt,True40
LP0026_42_L004,lung_cancer,0.121692466,0.114820224,30memhg38noalt,TrueDI1230XA
LP0026_42_L004,lung_cancer,0.11929677,0.116206895,30memhg38noalt,TrueDI26830XA
LP0026_42_L004,lung_cancer,0.121378407,0.114126495,30memhg38noalt,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.117591544,0.119786947,0memhg38,False40
LP0026_42_L004,lung_cancer,0.119290033,0.08630977,0memhg38,FalseDI1230XA
LP0026_42_L004,lung_cancer,0.118597875,0.08630977,0memhg38,FalseDI26830XA
LP0026_42_L004,lung_cancer,0.11481955,0.098562271,0memhg38,True40
LP0027_26_L003,lung_cancer,0.063319375,0.078967868,0memhg38,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.064931959,0.066408125,0memhg38,False40
LP0027_26_L003,lung_cancer,0.081413957,0.042021287,30memhg38noalt,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.058296927,0.066408125,0memhg38,True40
LP0027_26_L003,lung_cancer,0.053106427,0.069210535,0memhg38,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.063319375,0.078763125,0memhg38,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.061208253,0.04822078,30memhg38noalt,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.068429933,0.050314123,0memhg38noalt,False40
LP0027_26_L003,lung_cancer,0.051252192,0.078763125,0memhg38,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.07609622,0.055859635,30memhg38noalt,True40
LP0027_26_L003,lung_cancer,0.063523296,0.069496875,30memhg38,False40
LP0027_26_L003,lung_cancer,0.067568163,0.051952508,0memhg38noalt,True40
LP0027_26_L003,lung_cancer,0.071284879,0.041571392,0memhg38noalt,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.060974957,0.044786875,0memhg38noalt,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.060261085,0.044786875,30memhg38noalt,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.053106427,0.081851875,30memhg38,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.06221464,0.048915156,0memhg38noalt,TrueDI1230XA
LP0027_26_L003,lung_cancer,0.078167778,0.072585625,30memhg38,True40
LP0027_26_L003,lung_cancer,0.060974957,0.045145417,30memhg38noalt,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.060012884,0.078994191,30memhg38,FalseDI1230XA
LP0027_26_L003,lung_cancer,0.056190741,0.042733851,0memhg38noalt,TrueDI26830XA
LP0027_26_L003,lung_cancer,0.054053125,0.052954299,30memhg38noalt,False40
LP0027_26_L003,lung_cancer,0.055612471,0.078763125,30memhg38,FalseDI26830XA
LP0027_26_L003,lung_cancer,0.056569899,0.078763125,30memhg38,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.056082318,0.073139838,0memhg38,True40
LP0027_35_L003,lung_cancer,0.053603173,0.026514099,0memhg38noalt,False40
LP0027_35_L003,lung_cancer,0.029475326,0.030338259,0memhg38noalt,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.028400856,0.062982286,0memhg38,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.027715244,0.062277121,0memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.033925199,0.028812204,0memhg38noalt,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.027715244,0.055807056,0memhg38,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.050317911,0.067688499,30memhg38,False40
LP0027_35_L003,lung_cancer,0.05541593,0.025045134,0memhg38noalt,True40
LP0027_35_L003,lung_cancer,0.029091784,0.063687566,0memhg38,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.054000505,0.073160253,0memhg38,False40
LP0027_35_L003,lung_cancer,0.056764886,0.074550981,30memhg38,True40
LP0027_35_L003,lung_cancer,0.031839002,0.058198913,30memhg38,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.034616908,0.029657591,0memhg38noalt,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.03016028,0.027944365,0memhg38noalt,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.052656679,0.024125246,30memhg38noalt,False40
LP0027_35_L003,lung_cancer,0.03016028,0.052844934,30memhg38noalt,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.029086359,0.066071036,30memhg38,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.029145357,0.028948886,30memhg38noalt,TrueDI26830XA
LP0027_35_L003,lung_cancer,0.054032622,0.027827043,30memhg38noalt,True40
LP0027_35_L003,lung_cancer,0.034578356,0.063687566,30memhg38,FalseDI1230XA
LP0027_35_L003,lung_cancer,0.029147827,0.028261179,30memhg38noalt,TrueDI1230XA
LP0027_35_L003,lung_cancer,0.03016028,0.061416328,30memhg38noalt,FalseDI26830XA
LP0027_35_L003,lung_cancer,0.030457035,0.056503836,30memhg38,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.041154276,0.045482464,0memhg38,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.049886975,0.03860396,0memhg38,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.053598509,0.048611196,30memhg38,False40
LP0027_39_L003,lung_cancer,0.052184378,0.051770568,0memhg38,True40
LP0027_39_L003,lung_cancer,0.047383287,0.05045666,30memhg38,True40
LP0027_39_L003,lung_cancer,0.035234165,0.033862224,0memhg38noalt,True40
LP0027_39_L003,lung_cancer,0.034271618,0.030778783,0memhg38noalt,False40
LP0027_39_L003,lung_cancer,0.045309416,0.037201606,0memhg38,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.032840795,0.044261145,0memhg38noalt,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.038347795,0.047876821,30memhg38,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.04890463,0.054318996,30memhg38,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.033577984,0.034289266,0memhg38noalt,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.039743954,0.039067165,30memhg38noalt,False40
LP0027_39_L003,lung_cancer,0.032145035,0.035700641,30memhg38noalt,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.032145035,0.039495254,30memhg38noalt,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.045309416,0.036493993,0memhg38,FalseDI1230XA
LP0027_39_L003,lung_cancer,0.044612069,0.055026493,30memhg38,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.041350805,0.041254639,0memhg38noalt,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.032840795,0.044966891,0memhg38noalt,FalseDI26830XA
LP0027_39_L003,lung_cancer,0.048487011,0.047162596,30memhg38,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.034259862,0.040478541,30memhg38noalt,True40
LP0027_39_L003,lung_cancer,0.04300277,0.033595295,30memhg38noalt,TrueDI1230XA
LP0027_39_L003,lung_cancer,0.040644126,0.039855038,30memhg38noalt,TrueDI26830XA
LP0027_39_L003,lung_cancer,0.056967868,0.04719579,0memhg38,False40
LP0028_01_L004,lung_cancer,0.047704101,0.038609375,0memhg38,True40
LP0028_01_L004,lung_cancer,0.069496875,0.057141875,0memhg38,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.062467249,0.063319375,0memhg38noalt,True40
LP0028_01_L004,lung_cancer,0.069496875,0.048956761,0memhg38noalt,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.069496875,0.045857804,0memhg38noalt,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.051982356,0memhg38noalt,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.080769797,0.050964375,0memhg38,False40
LP0028_01_L004,lung_cancer,0.066408125,0.054053125,0memhg38,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.066408125,0.054053125,0memhg38,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.046793847,0memhg38noalt,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.046212331,0.050964375,30memhg38,False40
LP0028_01_L004,lung_cancer,0.069496875,0.054053125,0memhg38,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.044786875,0.063319375,0memhg38noalt,False40
LP0028_01_L004,lung_cancer,0.053153147,0.047503338,30memhg38noalt,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.049865549,0.038609375,30memhg38,True40
LP0028_01_L004,lung_cancer,0.066408125,0.057141875,30memhg38,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.066408125,0.057141875,30memhg38,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.063319375,30memhg38noalt,False40
LP0028_01_L004,lung_cancer,0.069496875,0.054053125,30memhg38,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.069496875,0.057141875,30memhg38,TrueDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.049655476,30memhg38noalt,TrueDI1230XA
LP0028_01_L004,lung_cancer,0.069496875,0.046793847,30memhg38noalt,FalseDI1230XA
LP0028_01_L004,lung_cancer,0.069496875,0.051982356,30memhg38noalt,FalseDI26830XA
LP0028_01_L004,lung_cancer,0.069496875,0.063319375,30memhg38noalt,True40
LP0029_02_L004,healthy_control,0.003345828,0.005450197,0memhg38,False40
LP0029_02_L004,healthy_control,0.004336725,0.004350462,0memhg38,FalseDI1230XA
LP0029_02_L004,healthy_control,0.003639492,0.005332182,0memhg38noalt,False40
LP0029_02_L004,healthy_control,0.005037948,0.008538947,0memhg38,True40
LP0029_02_L004,healthy_control,0.003638808,0.004762599,0memhg38,TrueDI1230XA
LP0029_02_L004,healthy_control,0.004336725,0.004350462,0memhg38,FalseDI26830XA
LP0029_02_L004,healthy_control,0.003639492,0.005840754,30memhg38noalt,False40
LP0029_02_L004,healthy_control,0.005035097,0.00503966,30memhg38noalt,FalseDI1230XA
LP0029_02_L004,healthy_control,0.004736875,0.005331954,30memhg38noalt,FalseDI26830XA
LP0029_02_L004,healthy_control,0.004335358,0.004061364,0memhg38,TrueDI26830XA
LP0029_02_L004,healthy_control,0.004633125,0.003641546,0memhg38noalt,True40
LP0029_02_L004,healthy_control,0.00294169,0.006835411,0memhg38noalt,TrueDI1230XA
LP0029_02_L004,healthy_control,0.00433718,0.005331954,0memhg38noalt,FalseDI1230XA
LP0029_02_L004,healthy_control,0.004746111,0.005331954,0memhg38noalt,FalseDI26830XA
LP0029_02_L004,healthy_control,0.004043972,0.004061364,30memhg38,TrueDI26830XA
LP0029_02_L004,healthy_control,0.003640518,0.003640861,30memhg38noalt,TrueDI1230XA
LP0029_02_L004,healthy_control,0.005737005,0.005739746,30memhg38noalt,TrueDI26830XA
LP0029_02_L004,healthy_control,0.004039413,0.003344231,0memhg38noalt,TrueDI26830XA
LP0029_02_L004,healthy_control,0.004744056,0.009239034,30memhg38,False40
LP0029_02_L004,healthy_control,0.002941234,0.005051696,30memhg38,FalseDI1230XA
LP0029_02_L004,healthy_control,0.004336725,0.005051696,30memhg38,FalseDI26830XA
LP0029_02_L004,healthy_control,0.004338092,0.005051121,30memhg38,TrueDI1230XA
LP0029_02_L004,healthy_control,0.004046711,0.004753314,30memhg38noalt,True40
LP0029_02_L004,healthy_control,0.006142742,0.009239034,30memhg38,True40
LP0029_04_L003,healthy_control,0.003638466,0.01065445,0memhg38,True40
LP0029_04_L003,healthy_control,0.003341838,0.009933747,0memhg38,False40
LP0029_04_L003,healthy_control,0.003839795,0.003349025,0memhg38noalt,False40
LP0029_04_L003,healthy_control,0.003345828,0.005035097,0memhg38noalt,TrueDI1230XA
LP0029_04_L003,healthy_control,0.003346627,0.005039089,0memhg38noalt,FalseDI1230XA
LP0029_04_L003,healthy_control,0.003638125,0.004047625,0memhg38noalt,True40
LP0029_04_L003,healthy_control,0.00334503,0.009367474,30memhg38,FalseDI1230XA
LP0029_04_L003,healthy_control,0.00334503,0.013445855,30memhg38,FalseDI26830XA
LP0029_04_L003,healthy_control,0.004042148,0.013445855,0memhg38,FalseDI1230XA
LP0029_04_L003,healthy_control,0.004042148,0.012744851,0memhg38,TrueDI26830XA
LP0029_04_L003,healthy_control,0.004042148,0.012746684,0memhg38,FalseDI26830XA
LP0029_04_L003,healthy_control,0.004042148,0.008842256,0memhg38,TrueDI1230XA
LP0029_04_L003,healthy_control,0.003346627,0.00573906,0memhg38noalt,FalseDI26830XA
LP0029_04_L003,healthy_control,0.00294169,0.009235261,30memhg38,False40
LP0029_04_L003,healthy_control,0.004334903,0.011346394,30memhg38,TrueDI26830XA
LP0029_04_L003,healthy_control,0.003638466,0.005449054,0memhg38noalt,TrueDI26830XA
LP0029_04_L003,healthy_control,0.003346627,0.00503966,30memhg38noalt,FalseDI1230XA
LP0029_04_L003,healthy_control,0.003346627,0.005738375,30memhg38noalt,FalseDI26830XA
LP0029_04_L003,healthy_control,0.003344231,0.009365184,30memhg38,TrueDI1230XA
LP0029_04_L003,healthy_control,0.004335813,0.004046711,30memhg38noalt,False40
LP0029_04_L003,healthy_control,0.002941006,0.004738925,30memhg38noalt,TrueDI1230XA
LP0029_04_L003,healthy_control,0.003342636,0.009933747,30memhg38,True40
LP0029_04_L003,healthy_control,0.004040325,0.004340375,30memhg38noalt,True40
LP0029_04_L003,healthy_control,0.003638808,0.00503966,30memhg38noalt,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002242633,0.006143998,0memhg38,True40
LP0029_05_L004,healthy_control,0.002242633,0.004057694,0memhg38,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002644833,0.001950339,0memhg38noalt,False40
LP0029_05_L004,healthy_control,0.00294055,0.0053339,0memhg38,TrueDI1230XA
LP0029_05_L004,healthy_control,0.003346627,0.004344492,30memhg38,False40
LP0029_05_L004,healthy_control,0.002242519,0.00294169,0memhg38noalt,True40
LP0029_05_L004,healthy_control,0.001945777,0.003640176,0memhg38noalt,FalseDI1230XA
LP0029_05_L004,healthy_control,0.00264757,0.003349025,0memhg38noalt,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002242633,0.003640176,0memhg38noalt,FalseDI26830XA
LP0029_05_L004,healthy_control,0.00334503,0.00545592,0memhg38,FalseDI1230XA
LP0029_05_L004,healthy_control,0.001948627,0.003639834,0memhg38noalt,TrueDI1230XA
LP0029_05_L004,healthy_control,0.002242178,0.00265031,30memhg38noalt,False40
LP0029_05_L004,healthy_control,0.003638808,0.003644291,0memhg38,False40
LP0029_05_L004,healthy_control,0.003640176,0.004347244,30memhg38,TrueDI1230XA
LP0029_05_L004,healthy_control,0.00334503,0.005457066,30memhg38,FalseDI1230XA
LP0029_05_L004,healthy_control,0.003638466,0.005457066,30memhg38,FalseDI26830XA
LP0029_05_L004,healthy_control,0.001948627,0.00644418,30memhg38,True40
LP0029_05_L004,healthy_control,0.002242633,0.004339005,30memhg38noalt,FalseDI1230XA
LP0029_05_L004,healthy_control,0.001544375,0.003640518,30memhg38noalt,FalseDI26830XA
LP0029_05_L004,healthy_control,0.00334503,0.00545592,0memhg38,FalseDI26830XA
LP0029_05_L004,healthy_control,0.002242747,0.003640176,30memhg38noalt,TrueDI26830XA
LP0029_05_L004,healthy_control,0.003341838,0.00545592,30memhg38,TrueDI26830XA
LP0029_05_L004,healthy_control,0.002242747,0.003348225,30memhg38noalt,TrueDI1230XA
LP0029_05_L004,healthy_control,0.002940322,0.002941462,30memhg38noalt,True40
LP0029_06_L003,healthy_control,0.003350624,0.007841034,0memhg38,False40
LP0029_06_L003,healthy_control,0.004046711,0.00265374,0memhg38noalt,False40
LP0029_06_L003,healthy_control,0.004746111,0.009121476,30memhg38,True40
LP0029_06_L003,healthy_control,0.003640518,0.008421962,30memhg38,False40
LP0029_06_L003,healthy_control,0.00264894,0.005039089,0memhg38noalt,True40
LP0029_06_L003,healthy_control,0.004047625,0.008640293,0memhg38,True40
LP0029_06_L003,healthy_control,0.004049453,0.006440975,0memhg38noalt,FalseDI1230XA
LP0029_06_L003,healthy_control,0.004049453,0.00586818,0memhg38,TrueDI1230XA
LP0029_06_L003,healthy_control,0.007721875,0.007858589,0memhg38,FalseDI1230XA
LP0029_06_L003,healthy_control,0.004339461,0.004047625,0memhg38noalt,TrueDI1230XA
LP0029_06_L003,healthy_control,0.003349025,0.004054028,30memhg38noalt,False40
LP0029_06_L003,healthy_control,0.003640176,0.006435377,30memhg38noalt,FalseDI1230XA
LP0029_06_L003,healthy_control,0.005449054,0.008259249,30memhg38,TrueDI1230XA
LP0029_06_L003,healthy_control,0.007721875,0.006861482,30memhg38,FalseDI1230XA
LP0029_06_L003,healthy_control,0.007721875,0.007156549,30memhg38,FalseDI26830XA
LP0029_06_L003,healthy_control,0.003349824,0.003642918,0memhg38noalt,TrueDI26830XA
LP0029_06_L003,healthy_control,0.004049453,0.006440975,0memhg38noalt,FalseDI26830XA
LP0029_06_L003,healthy_control,0.004749196,0.007850316,0memhg38,TrueDI26830XA
LP0029_06_L003,healthy_control,0.007721875,0.00715747,0memhg38,FalseDI26830XA
LP0029_06_L003,healthy_control,0.002942146,0.004046711,30memhg38noalt,TrueDI1230XA
LP0029_06_L003,healthy_control,0.003351425,0.003353827,30memhg38noalt,TrueDI26830XA
LP0029_06_L003,healthy_control,0.003640176,0.003353026,30memhg38noalt,FalseDI26830XA
LP0029_06_L003,healthy_control,0.003639834,0.004752284,30memhg38noalt,True40
LP0029_06_L003,healthy_control,0.007721875,0.009250374,30memhg38,TrueDI26830XA
LP0030_03_L004,healthy_control,0.002941234,0.004749196,30memhg38,True40
LP0030_03_L004,healthy_control,0.00294055,0.005449054,30memhg38,False40
LP0030_03_L004,healthy_control,0.003638808,0.002243318,30memhg38noalt,False40
LP0030_03_L004,healthy_control,0.002940778,0.009119418,30memhg38noalt,FalseDI1230XA
LP0030_03_L004,healthy_control,0.002940094,0.003349824,0memhg38noalt,True40
LP0030_03_L004,healthy_control,0.00294169,0.004338092,0memhg38noalt,TrueDI1230XA
LP0030_03_L004,healthy_control,0.002941462,0.005451341,0memhg38noalt,TrueDI26830XA
LP0030_03_L004,healthy_control,0.004045798,0.004633125,30memhg38,TrueDI1230XA
LP0030_03_L004,healthy_control,0.002941462,0.006035019,30memhg38,FalseDI1230XA
LP0030_03_L004,healthy_control,0.003638808,0.002243204,30memhg38noalt,True40
LP0030_03_L004,healthy_control,0.002644833,0.004752284,30memhg38noalt,TrueDI1230XA
LP0030_03_L004,healthy_control,0.002242975,0.005037948,30memhg38noalt,TrueDI26830XA
LP0030_03_L004,healthy_control,0.003345828,0.006729268,30memhg38noalt,FalseDI26830XA
LP0030_03_L004,healthy_control,0.003347426,0.004633125,30memhg38,TrueDI26830XA
LP0030_03_L004,healthy_control,0.002941462,0.006035019,30memhg38,FalseDI26830XA
LP0030_03_L004,healthy_control,0.002941234,0.005041946,0memhg38,True40
LP0030_03_L004,healthy_control,0.002940322,0.003350624,0memhg38,False40
LP0030_03_L004,healthy_control,0.002941234,0.005334129,0memhg38,TrueDI26830XA
LP0030_03_L004,healthy_control,0.003339448,0.002651682,0memhg38noalt,False40
LP0030_03_L004,healthy_control,0.002242861,0.007136375,0memhg38noalt,FalseDI1230XA
LP0030_03_L004,healthy_control,0.002644149,0.006035019,0memhg38,FalseDI1230XA
LP0030_03_L004,healthy_control,0.002242861,0.006035019,0memhg38,FalseDI26830XA
LP0030_03_L004,healthy_control,0.002242861,0.004633125,0memhg38,TrueDI1230XA
LP0030_03_L004,healthy_control,0.002242861,0.007135461,0memhg38noalt,FalseDI26830XA
LP0030_05_L004,healthy_control,0.004038503,0.006450602,30memhg38,TrueDI26830XA
LP0030_05_L004,healthy_control,0.002645517,0.004048539,30memhg38noalt,True40
LP0030_05_L004,healthy_control,0.002242633,0.004051282,30memhg38noalt,TrueDI1230XA
LP0030_05_L004,healthy_control,0.002941462,0.004751254,30memhg38noalt,TrueDI26830XA
LP0030_05_L004,healthy_control,0.003345828,0.006449799,30memhg38,TrueDI1230XA
LP0030_05_L004,healthy_control,0.002940094,0.004341289,0memhg38noalt,False40
LP0030_05_L004,healthy_control,0.002242519,0.004752284,0memhg38noalt,FalseDI1230XA
LP0030_05_L004,healthy_control,0.002242747,0.004052197,0memhg38noalt,FalseDI26830XA
LP0030_05_L004,healthy_control,0.002242405,0.002655114,30memhg38,False40
LP0030_05_L004,healthy_control,0.00294169,0.006857355,30memhg38,FalseDI1230XA
LP0030_05_L004,healthy_control,0.003342636,0.006857355,30memhg38,FalseDI26830XA
LP0030_05_L004,healthy_control,0.002242633,0.004051282,0memhg38noalt,TrueDI26830XA
LP0030_05_L004,healthy_control,0.002941006,0.006439374,30memhg38,True40
LP0030_05_L004,healthy_control,0.00294169,0.007556755,0memhg38,FalseDI26830XA
LP0030_05_L004,healthy_control,0.002643466,0.004052197,30memhg38noalt,FalseDI26830XA
LP0030_05_L004,healthy_control,0.002242519,0.00573906,0memhg38,True40
LP0030_05_L004,healthy_control,0.002940094,0.003350624,30memhg38noalt,False40
LP0030_05_L004,healthy_control,0.002643466,0.003353026,30memhg38noalt,FalseDI1230XA
LP0030_05_L004,healthy_control,0.003639492,0.006152801,0memhg38,TrueDI26830XA
LP0030_05_L004,healthy_control,0.002941462,0.004051282,0memhg38noalt,TrueDI1230XA
LP0030_05_L004,healthy_control,0.004036682,0.002943976,0memhg38,False40
LP0030_05_L004,healthy_control,0.00294169,0.006857355,0memhg38,FalseDI1230XA
LP0030_05_L004,healthy_control,0.002644149,0.003640176,0memhg38noalt,True40
LP0030_05_L004,healthy_control,0.003341041,0.006152801,0memhg38,TrueDI1230XA
